Country_Name,Country_Code,Series_Name,Series_Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Senegal,SEN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,13.62139534,14.52774454,15.06669148,14.63097245,15.30702452,15.77380419,15.91072635,16.98491478,16.12744074,17.84959601,17.59241459,18.00954175,17.32006289,17.12985386,20.34123389,19.60202178,18.05610928,19.11388836,19.85975969,19.81766931,20.00566085,19.38876594,20.55544985,21.21412871,21.28087822,20.39138747,19.90216825,20.04409177,21.39234425,21.12965134,22.20924107,22.13488366,24.13517348,23.64682847,24.22786616,23.82508291,24.22541298,23.35825968,23.57530684,23.2443931,24.0081947,23.88434803,24.78379293,24.20861612,25.06737096,23.68185823,23.41521669,23.63528656,22.08172609,22.00072917,21.77617631,23.30613296,23.11179753,24.29421252,23.15260328,23.58666432,23.34405351,23.27769428,24.01344539,23.09489009,23.21632479,
Singapore,SGP,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,16.35765273,16.86247704,17.59380066,18.77892488,21.25164402,22.15109264,22.23513288,22.95575081,23.86353222,24.66888395,26.93177759,28.48381651,30.91673392,30.56485436,31.22184641,31.20834456,31.97541891,31.75097229,31.40848757,33.08705277,34.88032285,34.43002109,33.33549139,34.43297073,35.15830186,32.17327251,33.12865132,32.61748208,33.58212168,32.11936355,30.85854767,32.61788477,32.28713545,32.13797357,31.30422885,31.49225515,31.55485604,31.07038403,32.08791224,30.84562657,32.4585045,30.37966108,30.74567542,30.22480292,31.88589386,31.4076522,30.89429655,28.22577096,26.41533816,27.01631937,26.6366363,25.26044639,25.02279873,23.44522298,24.16952188,24.28842438,23.30158443,23.54481011,25.49854188,24.20854693,24.36503922,
Solomon Islands,SLB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,26.52673985,26.84067004,24.94407159,26.14806017,27.75723371,26.24972473,25.39995608,26.21907963,26.94081179,24.37260506,21.54659688,19.53154895,19.44039164,19.4421245,19.42498467,19.19278907,20.16443098,17.87648971,15.95512621,14.1783487,13.1159553,12.95879208,14.66632226,17.92900939,11.29916912,10.16510457,17.96942654,33.79119043,38.80738889,31.11475793,38.35755263,36.06692245,36.30320554,27.09430562,23.75264784,24.30554176,26.75921137,7.90550761,8.806326972,10.34227374,11.77687086,11.25730504,10.36752136,9.665326994,7.834219417,6.547213416,7.781370171,7.869629662,14.53437575,21.22851294,15.6140677,4.555925675,5.610934258,5.185307683,5.270389825,5.552261022,5.243410348,
El Salvador,SLV,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,23.14177642,24.84292968,24.65068633,24.62763185,25.02001144,24.26296649,24.80693353,25.58161618,24.27755283,25.13266262,26.51635636,23.99711272,22.90422951,25.02461668,23.65372913,21.94540571,22.47876047,22.1594968,22.34852743,22.5626197,23.35691333,22.69276589,25.58540126,25.37956457,26.5153388,23.30754754,22.99988287,24.94461029,26.26698637,26.18325376,25.48294531,25.41825557,25.21703251,26.18312819,26.87414887,26.87772111,27.07794506,27.27513578,26.95253062,25.60392144,24.47128861,24.47179324,24.52193337,25.88129465,24.97003117,25.27591186,26.19541328,26.58935807,26.12164271,26.013534,25.28892954,24.83482787,25.17147273,25.07550676,25.22993561,23.80894787,
San Marino,SMR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,6.966640461,6.559532812,6.176915397,5.816438286,5.818847096,5.158251574,7.305265448,7.974038147,11.90917969,13.19654321,14.13072318,15.03623053,12.99178822,11.60476334,17.10946562,11.25412879,12.58608601,11.03197625,6.91846963,8.824184533,7.512087939,7.052154199,7.531349236,6.814615927,6.975065608,7.321426662,9.513936694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.1022196,31.91741058,31.7599111,31.78608775,31.75657417,35.29304497,32.88387173,31.72649621,30.00198508,30.28194055,29.14112502,28.73691687,28.20130252,27.60822649,24.90164673,25.28685254,26.66111078,27.0061224,26.83981234,25.23709073,25.7972639,25.82012701,26.08217378,25.49751601,25.59811074,24.88948135,
Sub-Saharan Africa (excluding high income),SSA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,35.8389966,32.57059755,32.67483352,30.76588026,30.62102396,29.48220207,29.36262047,29.14056161,29.71471574,30.59031727,30.20879836,30.47466424,28.76398051,29.09942722,29.38121968,29.39147956,28.49700498,26.54243112,26.75277775,28.70859425,27.36233716,26.61849204,26.97214663,27.96165308,28.41305008,27.84449697,28.02854177,29.21863143,25.50989632,27.18081125,29.0647822,28.71379327,28.04769275,27.17927281,24.29822299,23.83723327,25.37212908,26.81951415,27.0649591,26.41561551,
South Sudan,SSD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.18684062,59.27782774,61.14369966,61.22564324,51.15029222,22.22482785,46.69940073,33.0945354,32.84757371,34.02558339,41.76938307,44.08813486,36.88917743,
Sub-Saharan Africa,SSF,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,35.830609,32.56251317,32.6658202,30.75711606,30.61238716,29.47266197,29.35065737,29.12844323,29.70038731,30.57458309,30.19562362,30.45930608,28.75050933,29.08596017,29.37322981,29.38535178,28.49254451,26.54296335,26.75512931,28.71073791,27.36524013,26.62642552,26.97399605,27.94570599,28.3996842,27.83235878,28.01756061,29.20832056,25.50191916,27.17193952,29.05464236,28.70465224,28.03621203,27.16835998,24.28799736,23.8254657,25.35903923,26.80589246,27.05155041,26.40771378,
Small states,SST,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5125504,49.8229443,48.69430294,47.510248,38.99068191,36.23507344,37.51372442,39.60094098,37.95997641,34.95178435,
Sao Tome and Principe,STP,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.74775548,15.03050658,14.21684681,13.37278052,12.85792723,12.85260586,13.13043865,15.61641674,18.68962463,17.3908356,16.66809817,15.8628863,15.73752108,16.8948068,15.31847367,15.69350152,16.12703462,14.24727077,13.44215817,13.23842781,
Suriname,SUR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,41.69593578,38.30083565,36.0309944,34.97419611,36.08630952,37.0742783,43.65642238,45.24241051,46.19846696,45.38802234,41.65150964,43.32225914,42.53886841,44.20385918,47.83457362,32.1160043,34.22354105,36.43803585,33.27668253,33.82108626,32.83018868,32.33970754,29.45355191,27.39105829,28.06712963,27.03321879,25.98204265,23.31632653,25.96899225,25.17508293,22.47682801,18.07632225,16.79024551,16.14076005,27.30353974,29.22439259,26.26032783,27.1663307,21.15834721,21.88688157,24.8905012,24.768231,28.66302191,26.79902564,31.02888989,33.84364156,36.98306966,37.06736137,40.07011755,34.29216018,35.17051613,35.10932743,35.26226117,32.25369531,30.24748468,27.25663717,26.75700528,38.27538765,36.75943934,33.3567322,35.23062081,
Slovak Republic,SVK,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.74001361,28.59691259,27.0937681,27.97281159,28.36653647,29.41685446,29.84645544,29.24033271,30.58215652,32.0426493,31.92698426,34.28624276,33.5447191,33.05655413,29.43670212,30.58985669,30.4619221,30.81292113,28.62191584,30.51010363,30.56540916,29.33499651,28.70632113,29.23408409,29.63768206,27.36407082,
Slovenia,SVN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.60813612,30.06708907,30.82797993,31.18167237,31.01608938,30.46787158,30.55059127,29.96705751,30.24665756,30.25487121,29.79048288,30.12192019,30.65368865,29.78825861,27.37381874,26.50608877,26.80882794,27.39458938,27.48895447,28.13684658,28.02676657,27.96565862,28.34251684,28.29777721,28.95371079,29.36277653,
Sweden,SWE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,29.73492127,28.52247289,28.21472942,28.49158727,29.63351176,29.66352162,29.27911865,28.95316972,28.73800857,28.46640895,27.13656356,25.41958921,24.46920463,24.11304729,25.10532061,26.92082382,26.22117587,26.3133472,26.39545173,26.024666,26.37305551,26.01441609,25.61485505,25.1999315,25.06916487,24.90047201,25.25460747,25.44401403,24.48329593,22.40298075,23.75272871,23.63236188,23.00326522,22.06833913,21.78612128,22.15807176,21.71325637,22.12837188,22.00243729,21.90371194,21.10991726,
Eswatini,SWZ,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,31.47410359,30.05464481,33.89513109,32.63157895,27.49003984,25.96754057,22.33606557,24.20212766,28.96103896,28.5077951,24.85928705,27.00421941,28.74432678,32.0729237,31.13289132,25.94207671,25.63385905,23.9335275,22.62809116,22.50856751,21.34579439,25.20705447,31.92634323,35.26981504,37.38373797,36.82849311,36.22451487,36.12919525,36.83498193,36.00901471,37.74271794,36.35383626,37.6495616,37.67271267,36.74126131,39.39410809,39.47125721,39.28223192,38.3261795,39.82484758,39.78172449,39.82492531,40.4170426,39.59143841,39.90976434,37.70556388,36.7774863,36.79896077,35.6390913,35.61313955,35.7327075,35.34133577,33.8789758,33.24160889,34.60918175,31.41511124,
Sint Maarten (Dutch part),SXM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.93268083,11.64503882,11.26160568,9.116195603,7.646009808,7.188328912,8.607594937,,,,
Seychelles,SYC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,16.21302261,13.82806164,13.80295898,15.11353766,15.63860282,17.66509916,15.60049525,15.78205257,16.52466997,18.35836999,17.8992873,15.69599487,16.47239343,15.81638582,16.2574348,18.0849452,18.15235008,18.78970516,19.50882329,22.66848477,23.75009999,24.34973141,25.83637897,27.13096776,29.01830188,28.08581854,30.26632482,27.40272348,14.79274476,16.39590637,16.23767805,16.08185244,15.6305346,14.02832394,14.01838189,13.70739694,14.24146375,12.62216628,12.15373859,11.8221643,10.93673284,11.07583135,11.37864398,11.77969459,13.70751581,
Syrian Arab Republic,SYR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,22.85294118,23.26219893,21.18552232,21.35686036,24.13379615,23.13443705,23.9635996,23.08147929,24.23662355,26.25596552,22.65262337,25.76280463,23.39652265,22.75995688,22.93674179,22.23490538,22.63316422,19.49934227,19.9626976,23.79219884,24.15029367,21.770166,17.35328149,18.10056676,17.935748,18.10622181,25.54595235,28.57414941,26.46069804,29.96427752,33.31907325,30.12398255,29.14387237,28.26116707,30.02349847,31.18721116,34.98300514,34.05780176,34.22428372,27.29728389,30.42652417,33.73321405,25.04881247,23.19360902,19.49522803,15.27251155,16.11437778,16.93213066,18.56272505,18.08012017,,
Turks and Caicos Islands,TCA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.01507311,14.00733892,14.09497821,14.7753904,16.71645365,18.19911374,20.22391261,19.97395596,19.54305079,16.19959164,11.93633591,9.387359921,9.501884727,9.831803754,9.298096472,9.665205346,9.464749935,10.93591819,10.96149942,11.86664607,15.65289433,
Chad,TCD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,9.194818006,9.77708685,8.873155476,9.379804186,9.866338855,11.16798505,12.39599476,12.76513857,13.88680965,12.81727487,12.57657635,12.60498419,12.91960997,14.7751364,14.96834507,14.95527781,14.91593218,13.68076913,13.17744976,10.51448278,9.038934053,11.88867769,12.54950254,13.184519,15.53676628,12.71784441,14.55682073,13.97005715,12.93209995,15.88649328,16.8754214,12.9031604,13.04742577,13.60643548,11.72821691,13.34296503,12.44695031,13.66709625,12.87215534,12.21439304,10.91266173,13.08315666,14.25984015,23.41350523,45.97528662,9.239160353,10.03454314,9.705057447,10.46866087,13.20989169,11.96806254,12.60900443,12.93363239,13.32971956,14.51112074,13.65213457,13.65922911,14.62854777,14.36951885,14.27005097,15.78995689,
East Asia & Pacific (IDA & IBRD countries),TEA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,47.17342573,35.53197893,34.7573108,36.27382468,38.68450749,38.64674102,41.22990101,37.57884542,34.23761086,38.01322419,42.99848433,44.84712742,45.8984319,45.17242526,42.99578062,45.193802,43.47479504,44.5397637,43.10017184,44.32669642,43.0321349,40.63734041,39.43988897,41.03919487,40.18748682,39.49319099,39.29817993,39.07726832,39.54325908,39.91527014,39.63259165,40.25044608,40.77745286,41.88361557,42.20324135,43.02904315,43.73509647,44.24673395,43.76154315,43.36905803,43.73619176,43.78417917,43.57641946,44.20760933,44.61987296,45.56973559,46.06896464,45.54371981,45.79285744,44.85909631,44.85357989,44.9558587,44.10011738,43.0290654,42.15332292,40.1428486,38.98925424,39.24954488,39.18016773,38.14715034,37.38182894,
Europe & Central Asia (IDA & IBRD countries),TEC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.53943024,46.99009785,43.19362491,39.486865,39.50907059,33.26962808,32.8008868,32.26880899,31.3947865,30.02683849,29.76328569,28.94893747,27.65590279,27.66459346,29.11966009,29.8217387,30.14148174,30.15274313,30.32641248,29.07370059,29.41828877,29.82877164,29.34977508,28.76433132,28.8330321,29.14666331,28.84837074,29.54589028,30.42933628,29.6725305,28.57083648,
Togo,TGO,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,15.48820152,15.48385557,14.19751634,18.2335965,19.16460099,20.91504205,22.03389297,23.33333219,21.86978712,21.26440222,21.08264307,22.56021073,20.33096343,20.19868004,33.13565658,26.53061303,20.47297345,19.476439,22.79569797,25.25039583,24.78134081,22.48566055,23.37036997,21.4187806,20.20395207,21.66423212,19.86935298,19.97869251,21.54924768,24.31882989,22.52850254,25.15557231,23.77305296,20.67681067,21.22767402,22.18072958,21.06048699,20.12327685,16.86141444,16.20981015,15.93204331,15.43031703,15.96686003,14.59646836,14.7231306,15.94282998,17.27290262,15.38532011,17.3673495,15.02088655,14.9790144,17.12206373,18.40233482,17.63003733,16.17369794,15.59274967,21.60162646,21.32328587,21.00019188,21.16672533,22.69990516,
Thailand,THA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,18.51649204,19.16465351,20.94294272,21.02700255,21.70002842,22.88533517,22.50555549,24.95745268,24.90572089,24.93663188,25.30529093,27.05345513,27.27807193,26.78973439,26.64756317,25.78305314,27.61904738,29.34324605,29.5575575,30.34532044,28.6780619,30.09919013,29.50976083,30.58320905,31.97536512,31.84268867,33.08293627,33.34315515,34.57998539,36.25152944,37.22474396,38.65788145,38.0558367,36.85485744,36.99519394,37.27802023,37.08128566,36.56459978,36.11172734,36.37889978,36.66940838,36.32100349,36.89443145,37.91817489,37.9023025,38.50521071,39.14685588,39.43137188,39.47961297,38.60859889,39.9217257,37.98139827,37.34369414,36.89858846,36.76304037,36.17917733,35.58676541,35.01875953,34.75117305,33.60169311,33.0988364,
Tajikistan,TJK,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,42.21105528,40.13490725,42.74193548,39.24418605,36.23188406,37.58573388,36.39053254,49.61360124,41.92147767,33.60891089,37.56060172,29.17545396,25.92400618,24.95360382,27.45996283,35.27732692,36.18456978,35.1405801,33.11631033,30.91628427,27.36658063,27.36417002,26.42841523,24.55751963,24.50881063,24.97662615,22.46874906,22.04263462,23.11516465,22.60474151,30.2202135,32.21336623,31.84685796,34.3983608,33.06214906,32.83466857,
Turkmenistan,TKM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,37.03703704,35.71428571,30,30.50847458,12.1875,59.78043912,44.83944954,59.09509202,65.21419355,45.02790279,40.57163273,43.6499626,41.06069309,41.97198724,40.29840849,38.88561569,37.87185045,37.06399418,35.79017034,37.70962963,60.54578532,60.91024284,59.13116435,65.86929124,66.57985591,63.42771208,60.66960111,54.29333035,51.43254366,47.04388965,44.90639828,42.02008717,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,33.86871814,34.01674926,32.91317814,33.64891713,34.14376128,33.58632509,34.16003785,34.03342707,34.19895402,36.60331272,35.60368806,36.11633672,36.49988143,35.66545018,36.37544882,35.44110307,34.75694627,36.08006945,36.38637691,37.10264878,36.51637843,37.11155938,37.21180296,37.87268331,37.14176235,32.70818029,31.08440274,31.05826038,33.05435054,32.2009181,27.60948886,27.46598267,27.9067073,27.32645189,28.34207531,29.26949779,28.99083503,29.56820215,29.29276069,30.44999253,30.48707529,31.02163057,30.17416564,30.25439364,27.81867261,28.98147343,28.75741154,28.38145484,27.39850361,26.65315953,28.77422689,27.77477478,27.85838596,28.85216233,28.64577285,28.13464426,
Timor-Leste,TLS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.07920065,13.17908821,11.92040497,10.17792015,5.50879086,5.305595959,5.049524565,5.319923492,7.703124492,10.03275083,9.133529245,12.98004675,12.78371616,20.09930925,16.97160886,18.31443827,19.10425698,15.47548891,16.20563526,30.15736804,25.4018491,
Middle East & North Africa (IDA & IBRD countries),TMN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.36371855,26.2124975,28.25066707,29.91708942,30.64567553,28.13391585,31.92744049,35.9421687,33.5077017,35.09647956,34.93229451,36.89556272,39.5556773,40.63298327,40.12785563,40.89305551,35.73571302,37.45364367,42.87588155,40.20222304,39.40146239,38.02903679,32.52239103,32.00343522,33.20272394,34.13301282,32.91586811,29.93093118,
Tonga,TON,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,8.772184166,9.229091738,9.857764179,11.94575618,13.14919505,12.5377889,11.19768107,10.65481346,13.44010421,14.02111705,12.56424568,12.32785407,10.82932517,10.8106809,12.69921919,11.70866292,9.991132476,10.92654976,10.0537382,17.74975043,18.71481042,18.90055653,16.70833307,16.3993878,17.10869434,18.10590019,18.41793986,17.68804455,17.06831831,16.55344734,16.6587413,15.32382014,15.70155189,15.51137416,16.77200662,18.03804619,19.17127209,18.90121411,15.87143086,16.10513347,15.49235067,15.92873781,16.34949548,15.37912254,15.11157869,14.7532057,
South Asia (IDA & IBRD),TSA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,18.98529481,19.45571698,20.19288994,20.26867654,19.94858994,20.41372937,19.57230723,18.23005945,18.94997394,19.7827039,19.99744039,20.61635117,20.84591003,20.50547055,21.49753762,21.14822952,23.11395224,23.41320704,23.77061882,24.47522775,24.54104663,24.81494405,24.85348939,25.14494611,25.46521204,25.35356676,25.60363288,25.62751411,25.59740374,26.14648011,26.23470214,25.40216965,25.73753207,25.75888502,26.54202823,27.13877381,26.53181856,26.49484927,26.23198393,25.64895543,25.54086687,24.99813443,25.97168753,25.89271416,27.48252221,27.90734039,29.06773727,29.29100095,29.48800614,29.32699539,29.12500868,28.67210771,28.16175964,27.27064734,26.67249515,26.29810002,25.68323323,25.58889769,25.56828099,24.09521232,23.53204739,
